geonameId,cityName,countryName,countryCode,latitudeDegrees,longitudeDegrees,timezoneId,population,featureCode,searchNames
4215110,Peachtree City,United States,US,33.39678,-84.59576,America/New_York,35240,PPL,
4215114,Peachtree Corners,United States,US,33.9701,-84.22159,America/New_York,40978,PPL,
4440559,Pearl,United States,US,32.27459,-90.13203,America/Chicago,26462,PPL,
5852275,Pearl City,United States,US,21.39734,-157.97516,Pacific/Honolulu,47698,PPL,
5130780,Pearl River,United States,US,41.05899,-74.02181,America/New_York,15876,PPL,
4718097,Pearland,United States,US,29.56357,-95.28605,America/Chicago,108821,PPL,Пэрленд
4718209,Pecan Grove,United States,US,29.62607,-95.73162,America/Chicago,15963,PPL,
5130831,Peekskill,United States,US,41.29009,-73.92042,America/New_York,24043,PPL,Пикскилл
4905599,Pekin,United States,US,40.56754,-89.64066,America/Chicago,33223,PPLA2,Пекин
4082569,Pelham,United States,US,33.28567,-86.80999,America/Chicago,22885,PPL,
4168139,Pembroke Pines,United States,US,26.00315,-80.22394,America/New_York,166611,PPL,Пемброк-Пайнс
5745380,Pendleton,United States,US,45.67207,-118.7886,America/Los_Angeles,16881,PPLA2,Пендлтон
4503548,Pennsauken,United States,US,39.95622,-75.05795,America/New_York,36332,PPL,
4168228,Pensacola,United States,US,30.42131,-87.21691,America/Chicago,53724,PPLA2,Пенсакола
4905687,Peoria,United States,US,40.69365,-89.58899,America/Chicago,115070,PPLA2,Пеория
5308480,Peoria,United States,US,33.5806,-112.23738,America/Phoenix,190985,PPL,Пеория
5382146,Perris,United States,US,33.78252,-117.22865,America/Los_Angeles,74971,PPL,Перрис
4215391,Perry,United States,US,32.45821,-83.73157,America/New_York,15457,PPLA2,Перри
4365227,Perry Hall,United States,US,39.41261,-76.46357,America/New_York,28474,PPL,
5166516,Perrysburg,United States,US,41.557,-83.62716,America/New_York,21423,PPL,Перрисберг
5102578,Perth Amboy,United States,US,40.50677,-74.26542,America/New_York,52682,PPL,
5382232,Petaluma,United States,US,38.23242,-122.63665,America/Los_Angeles,60438,PPL,Петалума
4778626,Petersburg,United States,US,37.22793,-77.40193,America/New_York,32477,PPLA2,Петербург|Питерсберг
4140007,Petworth,United States,US,38.94594,-77.02498,America/New_York,18983,PPL,Петуорт
4718711,Pflugerville,United States,US,30.43937,-97.62,America/Chicago,57122,PPL,Флугервилл
4718721,Pharr,United States,US,26.1948,-98.18362,America/Chicago,76538,PPL,Фарра
4082866,Phenix City,United States,US,32.47098,-85.00077,America/New_York,37570,PPLA2,Финикс-Сити
4560349,Philadelphia,United States,US,39.95238,-75.16362,America/New_York,1573916,PPLA2,Filadelfia|Philadelphie|Филадельфия|Philly
5308655,Phoenix,United States,US,33.44838,-112.07404,America/Phoenix,1650070,PPLA,Финикс
5205849,Phoenixville,United States,US,40.13038,-75.51491,America/New_York,16658,PPL,Финиксвилл
4521209,Pickerington,United States,US,39.88423,-82.7535,America/New_York,19745,PPL,
7262110,Picnic Point-North Lynnwood,United States,US,47.86278,-122.29497,America/Los_Angeles,22953,PPL,Picnic Point-Lynnwood|Picnic Point
5382496,Pico Rivera,United States,US,33.98307,-118.09673,America/Los_Angeles,64218,PPL,Пико-Ривера
4365387,Pikesville,United States,US,39.37427,-76.72247,America/New_York,30764,PPL,Пайксвилль
4126226,Pine Bluff,United States,US,34.22843,-92.0032,America/Chicago,44772,PPLA2,
4168459,Pine Hills,United States,US,28.55778,-81.4534,America/New_York,60076,PPL,
4168590,Pinecrest,United States,US,25.66705,-80.30811,America/New_York,19452,PPL,
4485272,Pinehurst,United States,US,35.19543,-79.46948,America/New_York,15752,PPL,
4168630,Pinellas Park,United States,US,27.8428,-82.69954,America/New_York,51617,PPL,
4168659,Pinewood,United States,US,25.86898,-80.21699,America/New_York,16520,PPL,Пайнвуд
5383187,Pinole,United States,US,38.00437,-122.29886,America/Los_Angeles,19269,PPL,
5166819,Piqua,United States,US,40.14477,-84.24244,America/New_York,20790,PPL,Пикуа
5102713,Piscataway,United States,US,40.49927,-74.39904,America/New_York,56044,PPL,
4277241,Pittsburg,United States,US,37.41088,-94.70496,America/Chicago,20409,PPL,Питсбург
5383465,Pittsburg,United States,US,38.02798,-121.88468,America/Los_Angeles,69424,PPL,Питтсбург
5206379,Pittsburgh,United States,US,40.44062,-79.99589,America/New_York,304391,PPLA2,Pitsburgo|Питтсбург
4947459,Pittsfield,United States,US,42.45008,-73.24538,America/New_York,43303,PPL,Питсфилд
5383527,Placentia,United States,US,33.87224,-117.87034,America/Los_Angeles,52495,PPL,
4263108,Plainfield,United States,US,39.70421,-86.39944,America/Indiana/Indianapolis,30590,PPL,Плейнфилд|Plainfield (Indiana)
4840755,Plainfield,United States,US,41.67649,-71.91507,America/New_York,15498,PPL,Plainfield (Connecticut)
4906125,Plainfield,United States,US,41.62697,-88.20395,America/Chicago,42527,PPL,
5102720,Plainfield,United States,US,40.63371,-74.40737,America/New_York,51217,PPL,Плейнфилд
5131638,Plainview,United States,US,40.77649,-73.46735,America/New_York,26217,PPL,
5528450,Plainview,United States,US,34.18479,-101.70684,America/Chicago,20919,PPLA2,
4840767,Plainville,United States,US,41.67454,-72.85816,America/New_York,17328,PPL,Плейнвилль
4719457,Plano,United States,US,33.01984,-96.69889,America/Chicago,283558,PPL,Планом|Плейно
4168773,Plant City,United States,US,28.01888,-82.11469,America/New_York,37406,PPL,
4168782,Plantation,United States,US,26.13421,-80.23184,America/New_York,92560,PPL,Плантация|Плантейшн
5131692,Plattsburgh,United States,US,44.69949,-73.45291,America/New_York,19806,PPLA2,Платтсбург
5779816,Pleasant Grove,United States,US,40.36412,-111.73854,America/Denver,38052,PPL,Pleasant Grv
5383720,Pleasant Hill,United States,US,37.94798,-122.0608,America/Los_Angeles,34810,PPL,
4140040,Pleasant Plains,United States,US,38.93067,-77.03025,America/New_York,21174,PPL,
5267403,Pleasant Prairie,United States,US,42.55308,-87.93341,America/Chicago,20726,PPL,
5383777,Pleasanton,United States,US,37.66243,-121.87468,America/Los_Angeles,79510,PPL,Плезантон
4503646,Pleasantville,United States,US,39.38984,-74.52404,America/New_York,20755,PPL,
5206606,Plum,United States,US,40.50035,-79.74949,America/New_York,27505,PPL,
5041926,Plymouth,United States,US,45.01052,-93.45551,America/Chicago,75907,PPL,Плимут
5604045,Pocatello,United States,US,42.8713,-112.44553,America/Boise,54441,PPLA2,Покателло
4168930,Poinciana,United States,US,28.14029,-81.45841,America/New_York,53193,PPL,
5102796,Point Pleasant,United States,US,40.08317,-74.06819,America/New_York,18523,PPL,
5384170,Pomona,United States,US,34.05529,-117.75228,America/Los_Angeles,153266,PPL,Помона
4169014,Pompano Beach,United States,US,26.23786,-80.12477,America/New_York,107762,PPL,Помпано-Бич
4548267,Ponca City,United States,US,36.70698,-97.08559,America/Chicago,24758,PPL,
4169060,Ponte Vedra Beach,United States,US,30.23969,-81.38564,America/New_York,35400,PPL,Понте-Ведра-Бич
5006166,Pontiac,United States,US,42.63892,-83.29105,America/Detroit,59917,PPLA2,Понтиак
4216948,Pooler,United States,US,32.11548,-81.24706,America/New_York,23133,PPL,
4404233,Poplar Bluff,United States,US,36.757,-90.39289,America/Chicago,17266,PPLA2,
5807212,Port Angeles,United States,US,48.11815,-123.43074,America/Los_Angeles,19448,PPLA2,
4720039,Port Arthur,United States,US,29.88519,-93.94233,America/Chicago,55340,PPL,Порт-Артур
4169130,Port Charlotte,United States,US,26.97617,-82.09064,America/New_York,54392,PPL,Порт-Шарлотт
5132002,Port Chester,United States,US,41.00176,-73.66568,America/New_York,29620,PPL,
5384339,Port Hueneme,United States,US,34.14778,-119.19511,America/Los_Angeles,22423,PPL,
5006233,Port Huron,United States,US,42.97086,-82.42491,America/Detroit,29330,PPLA2,Порт-Гурон
4169156,Port Orange,United States,US,29.13832,-80.99561,America/New_York,59866,PPL,
4169171,Port Saint Lucie,United States,US,27.29393,-80.35033,America/New_York,164603,PPL,
5132029,Port Washington,United States,US,40.82566,-73.69819,America/New_York,15846,PPL,
4925006,Portage,United States,US,41.57587,-87.17615,America/Chicago,36738,PPL,
5006250,Portage,United States,US,42.20115,-85.58,America/Detroit,48177,PPL,Портидж
5384471,Porterville,United States,US,36.06523,-119.01677,America/Los_Angeles,56058,PPL,
4720131,Portland,United States,US,27.87725,-97.32388,America/Chicago,16116,PPL,Портленд
4975802,Portland,United States,US,43.65737,-70.2589,America/New_York,66881,PPLA2,Портленд
5746545,Portland,United States,US,45.52345,-122.67621,America/Los_Angeles,652503,PPLA2,Портленд
4521816,Portsmouth,United States,US,38.73174,-82.99767,America/New_York,20409,PPLA2,Портсмут
4779999,Portsmouth,United States,US,36.83543,-76.29827,America/New_York,96201,PPLA2,Портсмут
5091383,Portsmouth,United States,US,43.07704,-70.75766,America/New_York,21530,PPL,Портсмут
5224082,Portsmouth,United States,US,41.60232,-71.25033,America/New_York,17756,PPL,Портсмут
4780011,Portsmouth Heights,United States,US,36.82098,-76.36883,America/New_York,99049,PPL,
5604353,Post Falls,United States,US,47.71796,-116.95159,America/Los_Angeles,30453,PPL,Пост-Фолс
4366001,Potomac,United States,US,39.01817,-77.20859,America/New_York,44965,PPL,Потомак
5207069,Pottstown,United States,US,40.24537,-75.64963,America/New_York,22664,PPL,
5132143,Poughkeepsie,United States,US,41.70037,-73.92097,America/New_York,30371,PPLA2,Поукипзи
5384690,Poway,United States,US,32.96282,-117.03586,America/Los_Angeles,50157,PPL,Поуэй
4277718,Prairie Village,United States,US,38.99167,-94.63357,America/Chicago,21877,PPL,
4338012,Prairieville,United States,US,30.30297,-90.97205,America/Chicago,26895,PPL,
4084796,Prattville,United States,US,32.46402,-86.4597,America/Chicago,35420,PPLA2,Пратвилл
5309842,Prescott,United States,US,34.54002,-112.4685,America/Phoenix,41899,PPLA2,Прескотт
5309858,Prescott Valley,United States,US,34.61002,-112.31572,America/Phoenix,42197,PPL,
4084888,Prichard,United States,US,30.7388,-88.07889,America/Chicago,22351,PPL,Причард
4169345,Princeton,United States,US,25.53844,-80.40894,America/New_York,39308,PPL,Принстон
5102922,Princeton,United States,US,40.34872,-74.65905,America/New_York,29603,PPL,Принстон|Stony Brook
5042373,Prior Lake,United States,US,44.7133,-93.42273,America/Chicago,25282,PPL,Прайор-Лейк
4906882,Prospect Heights,United States,US,42.0953,-87.93757,America/Chicago,16386,PPL,
4720833,Prosper,United States,US,33.23623,-96.80111,America/Chicago,15967,PPL,
5224151,Providence,United States,US,41.82399,-71.41283,America/New_York,190934,PPLA,Провиденс
5780026,Provo,United States,US,40.23384,-111.65853,America/Denver,115162,PPLA2,Прово
5385082,Prunedale,United States,US,36.77579,-121.66967,America/Los_Angeles,17560,PPL,
5435464,Pueblo,United States,US,38.25445,-104.60914,America/Denver,109412,PPLA2,Пуэбло
5435477,Pueblo West,United States,US,38.35,-104.72275,America/Denver,29637,PPL,
5807540,Pullman,United States,US,46.73127,-117.17962,America/Los_Angeles,32816,PPL,
4169452,Punta Gorda,United States,US,26.92978,-82.04537,America/New_York,18150,PPLA2,
4169455,Punta Gorda Isles,United States,US,26.91756,-82.07842,America/New_York,18306,PPL,
5807575,Puyallup,United States,US,47.18538,-122.2929,America/Los_Angeles,39659,PPL,Пуйаллап
5310193,Queen Creek,United States,US,33.24866,-111.6343,America/Phoenix,34614,PPL,
5133273,Queens,United States,US,40.68149,-73.83652,America/New_York,2316841,PPLA2,Borough of Queens|Condado de Queens|Queens County|Comté de Queens
5133279,Queensbury,United States,US,43.37729,-73.61317,America/New_York,27703,PPLA2,
4247703,Quincy,United States,US,39.9356,-91.40987,America/Chicago,40780,PPLA2,Куинси
4948247,Quincy,United States,US,42.25288,-71.00227,America/New_York,93618,PPL,Куинси
5268249,Racine,United States,US,42.72613,-87.78285,America/Chicago,77742,PPLA2,Расин
4305504,Radcliff,United States,US,37.84035,-85.94913,America/New_York,22387,PPL,Радклиф
4780837,Radford,United States,US,37.13179,-80.57645,America/New_York,17403,PPLA2,Радфорд
5207490,Radnor,United States,US,40.04622,-75.35991,America/New_York,30878,PPL,
5103055,Rahway,United States,US,40.60816,-74.27765,America/New_York,29508,PPL,
4487042,Raleigh,United States,US,35.7721,-78.63861,America/New_York,482295,PPLA,Роли
5385793,Ramona,United States,US,33.04171,-116.86808,America/Los_Angeles,20292,PPL,Рамона
5042561,Ramsey,United States,US,45.2611,-93.45,America/Chicago,25828,PPL,Рамси
5103086,Ramsey,United States,US,41.05732,-74.14098,America/New_York,15102,PPL,Рэмси
5385941,Rancho Cordova,United States,US,38.58907,-121.30273,America/Los_Angeles,71017,PPL,
5385955,Rancho Cucamonga,United States,US,34.1064,-117.59311,America/Los_Angeles,175236,PPL,Ранчо-Кукамонга
5386015,Rancho Mirage,United States,US,33.73974,-116.41279,America/Los_Angeles,18083,PPL,
5386035,Rancho Palos Verdes,United States,US,33.74446,-118.38702,America/Los_Angeles,42732,PPL,
5386053,Rancho San Diego,United States,US,32.74727,-116.9353,America/Los_Angeles,21208,PPL,
5386082,Rancho Santa Margarita,United States,US,33.64086,-117.6031,America/Los_Angeles,49324,PPL,
4366476,Randallstown,United States,US,39.36733,-76.79525,America/New_York,32430,PPL,Рандалстаун
4948403,Randolph,United States,US,42.1626,-71.04116,America/New_York,32112,PPL,Рандольф
8469295,Randolph,United States,US,40.84829,-74.58148,America/New_York,25734,PPL,Randolph Township
5768233,Rapid City,United States,US,44.08054,-103.23101,America/Denver,73569,PPLA2,Рапид-Сити
4405180,Raymore,United States,US,38.80195,-94.45273,America/Chicago,20374,PPL,
4405188,Raytown,United States,US,39.00862,-94.46356,America/Chicago,29401,PPL,
4948462,Reading,United States,US,42.52565,-71.09533,America/New_York,24747,PPL,Рединг
5207728,Reading,United States,US,40.33565,-75.92687,America/New_York,87879,PPLA2,Рединг
5042773,Red Wing,United States,US,44.56247,-92.5338,America/Chicago,16445,PPLA2,Ред-Уинг
4218165,Redan,United States,US,33.74538,-84.13158,America/New_York,33015,PPL,Редан
5570160,Redding,United States,US,40.58654,-122.39168,America/Los_Angeles,91582,PPLA2,Реддинг
5006917,Redford,United States,US,42.38337,-83.2966,America/Detroit,49936,PPL,Редфорд
5386754,Redlands,United States,US,34.05557,-117.18254,America/Los_Angeles,71035,PPL,Редлендс
5747882,Redmond,United States,US,44.27262,-121.17392,America/Los_Angeles,28654,PPL,Редмонд
5808079,Redmond,United States,US,47.67399,-122.12151,America/Los_Angeles,60598,PPL,Редмонд
5386785,Redondo Beach,United States,US,33.84918,-118.38841,America/Los_Angeles,68166,PPL,Редондо-Бич
5386834,Redwood City,United States,US,37.48522,-122.23635,America/Los_Angeles,85288,PPLA2,Редвуд Сити
5386984,Reedley,United States,US,36.59634,-119.4504,America/Los_Angeles,25569,PPL,
4366647,Reisterstown,United States,US,39.46976,-76.8319,America/New_York,25968,PPL,
5511077,Reno,United States,US,39.52963,-119.8138,America/Los_Angeles,264165,PPLA2,Рино
5808189,Renton,United States,US,47.48288,-122.21707,America/Los_Angeles,100242,PPL,Рентон
4405434,Republic,United States,US,37.12005,-93.48019,America/Chicago,16005,PPL,
4781530,Reston,United States,US,38.96872,-77.3411,America/New_York,58404,PPL,Рестон
4832294,Revere,United States,US,42.40843,-71.01199,America/New_York,53422,PPL,
5605242,Rexburg,United States,US,43.82602,-111.78969,America/Boise,27663,PPLA2,Рексберг
4522411,Reynoldsburg,United States,US,39.95479,-82.81212,America/New_York,37158,PPL,
5387288,Rialto,United States,US,34.1064,-117.37032,America/Los_Angeles,103132,PPL,Риальто|Риалто
4722625,Richardson,United States,US,32.94818,-96.72972,America/Chicago,110815,PPL,Ричардсон
5043193,Richfield,United States,US,44.8833,-93.283,America/Chicago,36216,PPL,Ричфилд
5808276,Richland,United States,US,46.28569,-119.28446,America/Los_Angeles,54248,PPL,Ричленд
4263681,Richmond,United States,US,39.82894,-84.89024,America/Indiana/Indianapolis,35854,PPLA2,Ричмонд
4305974,Richmond,United States,US,37.74786,-84.29465,America/New_York,33533,PPLA2,Ричмонд
4781708,Richmond,United States,US,37.55376,-77.46026,America/New_York,226610,PPLA,Ричмонд
5387428,Richmond,United States,US,37.93576,-122.34775,America/Los_Angeles,109708,PPL,Ричмонд
4170005,Richmond West,United States,US,25.6105,-80.42971,America/New_York,35884,PPL,Ричмонд-Уэст
5387494,Ridgecrest,United States,US,35.62246,-117.6709,America/Los_Angeles,28780,PPL,
4443296,Ridgeland,United States,US,32.42848,-90.13231,America/Chicago,24351,PPL,
5103269,Ridgewood,United States,US,40.97926,-74.11653,America/New_York,25621,PPL,Риджвуд
5387687,Rio Linda,United States,US,38.69101,-121.44857,America/Los_Angeles,15106,PPL,
5487811,Rio Rancho,United States,US,35.23338,-106.66447,America/Denver,87521,PPL,Рио-Ранчо
5311433,Rio Rico,United States,US,31.47148,-110.97648,America/Phoenix,18962,PPL,
5387749,Ripon,United States,US,37.74159,-121.12438,America/Los_Angeles,15151,PPL,Рипон
5268986,River Falls,United States,US,44.86136,-92.62381,America/Chicago,15269,PPL,Ривер-Фолс
5387844,Riverbank,United States,US,37.73604,-120.93549,America/Los_Angeles,24122,PPL,
4219001,Riverdale,United States,US,33.57261,-84.41326,America/New_York,15989,PPL,
4522586,Riverside,United States,US,39.77978,-84.1241,America/New_York,24972,PPL,Риверсайд
5387877,Riverside,United States,US,33.95335,-117.39616,America/Los_Angeles,317261,PPLA2,Риверсайд
5780557,Riverton,United States,US,40.52189,-111.9391,America/Denver,41900,PPL,Ривертон
4170156,Riverview,United States,US,27.86614,-82.32648,America/New_York,71050,PPL,Ривервью
4170174,Riviera Beach,United States,US,26.77534,-80.0581,America/New_York,34005,PPL,
4782167,Roanoke,United States,US,37.27097,-79.94143,America/New_York,100011,PPLA2,Роанок
4488232,Roanoke Rapids,United States,US,36.46154,-77.65415,America/New_York,15345,PPL,
5043473,Rochester,United States,US,44.02163,-92.4699,America/Chicago,112225,PPLA2,Рочестер
5091872,Rochester,United States,US,43.30453,-70.97562,America/New_York,30038,PPL,Рочестер
5134086,Rochester,United States,US,43.15478,-77.61556,America/New_York,209802,PPLA2,Рочестер
5007402,Rochester Hills,United States,US,42.65837,-83.14993,America/Detroit,73424,PPL,Рочестер-Хилс
4593142,Rock Hill,United States,US,34.92487,-81.02508,America/New_York,71548,PPL,
4907907,Rock Island,United States,US,41.50948,-90.57875,America/Chicago,38620,PPLA2,Рок-Айленд
5836898,Rock Springs,United States,US,41.58746,-109.2029,America/Denver,23962,PPL,Рок-Спрингс
4907959,Rockford,United States,US,42.27113,-89.094,America/Chicago,148278,PPLA2,Рокфорд
4948924,Rockland,United States,US,42.13066,-70.91616,America/New_York,17982,PPL,
4170358,Rockledge,United States,US,28.35084,-80.72533,America/New_York,24926,PPL,Рокледж
5388319,Rocklin,United States,US,38.79073,-121.23578,America/Los_Angeles,61213,PPL,Роклин
4367175,Rockville,United States,US,39.084,-77.15276,America/New_York,66980,PPLA2,Роквилл|Williamsburgh|Hungerfords|Owen's Ordinary|Hungerfords Tavern|Montgomery Courthouse|Hungerford's Tavern|Montgomery Court House|Williamsburg
5134203,Rockville Centre,United States,US,40.65871,-73.64124,America/New_York,24201,PPL,Rockville Center
4723406,Rockwall,United States,US,32.93123,-96.45971,America/Chicago,42566,PPLA2,
4488762,Rocky Mount,United States,US,35.93821,-77.79053,America/New_York,55806,PPL,Роки-Маунт
5168491,Rocky River,United States,US,41.4756,-81.8393,America/New_York,20376,PPL,Роки-Ривер
4128894,Rogers,United States,US,36.33202,-94.11854,America/Chicago,63159,PPL,Роджерс
5388564,Rohnert Park,United States,US,38.33964,-122.7011,America/Los_Angeles,42407,PPL,
4406282,Rolla,United States,US,37.95143,-91.77127,America/Chicago,20019,PPLA2,Ролла
4908052,Rolling Meadows,United States,US,42.08419,-88.01313,America/Chicago,24190,PPL,Rolling Mdws
4219762,Rome,United States,US,34.25704,-85.16467,America/New_York,36323,PPLA2,Ром
5134295,Rome,United States,US,43.21285,-75.45573,America/New_York,32573,PPL,Рим|Roma
4908068,Romeoville,United States,US,41.64753,-88.08951,America/Chicago,39719,PPL,
5007531,Romulus,United States,US,42.22226,-83.3966,America/Detroit,23417,PPL,Ромул
5134316,Ronkonkoma,United States,US,40.821,-73.143,America/New_York,19082,PPL,
5134323,Roosevelt,United States,US,40.67871,-73.58902,America/New_York,16258,PPL,Рузвельт
5388735,Rosamond,United States,US,34.86414,-118.16341,America/Los_Angeles,18150,PPL,
4782864,Rose Hill,United States,US,38.78872,-77.11276,America/New_York,20226,PPL,
5749352,Roseburg,United States,US,43.2165,-123.34174,America/Los_Angeles,22114,PPLA2,
4367372,Rosedale,United States,US,39.32011,-76.51552,America/New_York,19257,PPL,
4908173,Roselle,United States,US,41.98475,-88.07979,America/Chicago,22994,PPL,
5103500,Roselle,United States,US,40.65223,-74.25882,America/New_York,21670,PPL,
5388867,Rosemead,United States,US,34.08057,-118.07285,America/Los_Angeles,54908,PPL,
5388873,Rosemont,United States,US,38.55185,-121.36467,America/Los_Angeles,22681,PPL,Роземонт
5043779,Rosemount,United States,US,44.73941,-93.12577,America/Chicago,23413,PPL,Росмаунт
4723914,Rosenberg,United States,US,29.55718,-95.80856,America/Chicago,35510,PPL,Розенберг
5007655,Roseville,United States,US,42.49726,-82.93714,America/Detroit,47637,PPL,Розвелл
5043799,Roseville,United States,US,45.00608,-93.15661,America/Chicago,35580,PPL,Розвелл|Розвилл
5388881,Roseville,United States,US,38.75212,-121.28801,America/Los_Angeles,130269,PPL,Розвелл|Розвилл
4949068,Roslindale,United States,US,42.29121,-71.1245,America/New_York,27683,PPL,
4367419,Rossville,United States,US,39.33844,-76.47968,America/New_York,15147,PPL,
4219934,Roswell,United States,US,34.02316,-84.36159,America/New_York,94501,PPL,
5488441,Roswell,United States,US,33.39437,-104.52491,America/Denver,48544,PPLA2,Розуэлл
5134453,Rotterdam,United States,US,42.78702,-73.97096,America/New_York,20652,PPL,
4908236,Round Lake,United States,US,42.35336,-88.09341,America/Chicago,18461,PPL,
4908237,Round Lake Beach,United States,US,42.37169,-88.09008,America/Chicago,27852,PPL,
4724129,Round Rock,United States,US,30.50826,-97.6789,America/Chicago,115997,PPL,Раунд-Рок
5389126,Rowland Heights,United States,US,33.97612,-117.90534,America/Los_Angeles,48993,PPL,
4724194,Rowlett,United States,US,32.9029,-96.56388,America/Chicago,60236,PPL,
4949152,Roxbury Crossing,United States,US,42.33065,-71.09116,America/New_York,15248,PPL,
5780802,Roy,United States,US,41.16161,-112.02633,America/Denver,37964,PPL,Рой
5007804,Royal Oak,United States,US,42.48948,-83.14465,America/Detroit,59008,PPL,Ройал-Ок
4170617,Royal Palm Beach,United States,US,26.7084,-80.2306,America/New_York,37633,PPL,
5389213,Rubidoux,United States,US,33.99613,-117.4056,America/Los_Angeles,34280,PPL,
4170688,Ruskin,United States,US,27.72086,-82.43315,America/New_York,17208,PPL,Раскин
4129397,Russellville,United States,US,35.27842,-93.13379,America/Chicago,29166,PPLA2,
4339348,Ruston,United States,US,32.52321,-92.63793,America/Chicago,22340,PPLA2,
5103580,Rutherford,United States,US,40.82649,-74.10681,America/New_York,18690,PPL,
5240509,Rutland,United States,US,43.61062,-72.97261,America/New_York,15824,PPLA2,Ратленд
5134693,Rye,United States,US,40.98065,-73.68374,America/New_York,16046,PPL,Рай
4724564,Sachse,United States,US,32.97623,-96.59527,America/Chicago,24554,PPL,
4977222,Saco,United States,US,43.50092,-70.44283,America/New_York,19078,PPL,Сако
5389489,Sacramento,United States,US,38.58157,-121.4944,America/Los_Angeles,524943,PPLA,Сакраменто
4170797,Safety Harbor,United States,US,27.99085,-82.69316,America/New_York,17454,PPL,
4724642,Saginaw,United States,US,32.86013,-97.36391,America/Chicago,22079,PPL,Сагино
5007989,Saginaw,United States,US,43.41947,-83.95081,America/Detroit,49347,PPLA2,Сагино
7259480,Saginaw Township North,United States,US,43.46004,-84.00674,America/Detroit,24994,PPL,
5312544,Sahuarita,United States,US,31.95758,-110.95565,America/Phoenix,25707,PPL,
4593724,Saint Andrews,United States,US,34.043,-81.101,America/New_York,21151,PPL,
4367734,Saint Charles,United States,US,38.60317,-76.93858,America/New_York,36376,PPL,St. Charles
4406831,Saint Charles,United States,US,38.78394,-90.48123,America/Chicago,65794,PPLA2,Сент-Чарльз|St. Charles
5010978,Saint Clair Shores,United States,US,42.49698,-82.88881,America/Detroit,59715,PPL,Saint Clr Shores|St. Clair Shores
4170965,Saint Cloud,United States,US,28.2489,-81.28118,America/New_York,35183,PPL,St. Cloud
5044407,Saint Cloud,United States,US,45.5608,-94.16249,America/Chicago,65842,PPLA2,St. Cloud
5546220,Saint George,United States,US,37.10415,-113.58412,America/Denver,72897,PPL,St. George
4407010,Saint Joseph,United States,US,39.76861,-94.84663,America/Chicago,76780,PPLA2,St. Joseph|Сент-Джозеф
5045021,Saint Louis Park,United States,US,44.9483,-93.34801,America/Chicago,45250,PPL,St. Louis Park
4307238,Saint Matthews,United States,US,38.25285,-85.65579,America/Kentucky/Louisville,17472,PPL,St. Matthews
5045258,Saint Michael,United States,US,45.20996,-93.66496,America/Chicago,16399,PPL,St. Michael|Сент-Майкл
5045360,Saint Paul,United States,US,44.94441,-93.09327,America/Chicago,303176,PPLA,St. Paul|Сент-Пол
4407237,Saint Peters,United States,US,38.80033,-90.62651,America/Chicago,52575,PPL,Сейнт Питерс|City of Saint Peters
4784112,Salem,United States,US,37.29347,-80.05476,America/New_York,25432,PPLA2,Салем|Сейлем|Salem (Virginia)
4950065,Salem,United States,US,42.51977,-70.89552,America/New_York,42869,PPL,Салем|Сейлем|Salem (Massachusetts)
5092268,Salem,United States,US,42.78842,-71.20089,America/New_York,29549,PPL,Салем|Salem (New Hampshire)
5750162,Salem,United States,US,44.9429,-123.0351,America/Los_Angeles,175535,PPLA,Сейлем|Salem (Oregon)
4278890,Salina,United States,US,38.84028,-97.61142,America/Chicago,47813,PPLA2,Салина
5391295,Salinas,United States,US,36.67774,-121.6555,America/Los_Angeles,157380,PPLA2,Салинас
4368711,Salisbury,United States,US,38.36067,-75.59937,America/New_York,32899,PPLA2,Солсбери
4489985,Salisbury,United States,US,35.67097,-80.47423,America/New_York,34017,PPLA2,Солсбери
5809333,Salmon Creek,United States,US,45.71067,-122.64899,America/Los_Angeles,19686,PPL,
5780993,Salt Lake City,United States,US,40.76078,-111.89105,America/Denver,215548,PPLA,Солт-Лейк-Сити|Salt Lake
5809402,Sammamish,United States,US,47.64177,-122.0804,America/Los_Angeles,52253,PPL,
5530022,San Angelo,United States,US,31.46377,-100.43704,America/Chicago,99893,PPLA2,Сан-Анджело
4726206,San Antonio,United States,US,29.42412,-98.49363,America/Chicago,1526656,PPLA2,Сан-Антонио|San Antonio (Texas)
4726290,San Benito,United States,US,26.13258,-97.6311,America/Chicago,24496,PPL,Сан-Бенито
5391710,San Bernardino,United States,US,34.10834,-117.28977,America/Los_Angeles,216108,PPLA2,Сан-Бернардино
5391749,San Bruno,United States,US,37.63049,-122.41108,America/Los_Angeles,43185,PPL,
5391760,San Carlos,United States,US,37.50716,-122.26052,America/Los_Angeles,29931,PPL,Сан-Карлос
4171782,San Carlos Park,United States,US,26.4673,-81.80147,America/New_York,16824,PPL,
5391791,San Clemente,United States,US,33.42697,-117.61199,America/Los_Angeles,65526,PPL,Сан-Клементе
5391811,San Diego,United States,US,32.71571,-117.16472,America/Los_Angeles,1404452,PPLA2,Сан-Диего
5391891,San Dimas,United States,US,34.10668,-117.80673,America/Los_Angeles,34630,PPL,Сан-Димас
5391959,San Francisco,United States,US,37.77493,-122.41942,America/Los_Angeles,827526,PPLA2,Frisco|São Francisco|Сан-Франциско
5392034,San Gabriel,United States,US,34.09611,-118.10583,America/Los_Angeles,40424,PPL,São Gabriel|Сан-Габриэль
